id,cycle_id,quantity,recorded_at,created_at,updated_at,average_weight
20308,26061,79,2023-11-16,2023-11-17 02:49:05,2024-01-08 11:40:40,3.42
20309,26062,99,2023-11-16,2023-11-17 02:56:16,2024-01-08 11:40:40,4.04
20318,26056,137,2023-11-17,2023-11-17 12:22:31,2024-01-08 11:40:40,3.72
20319,26058,189,2023-11-17,2023-11-17 12:24:11,2024-01-08 11:40:40,4.08
20320,26059,248,2023-11-17,2023-11-17 12:25:15,2024-01-08 11:40:40,3.35
20321,26060,15,2023-11-17,2023-11-17 12:26:06,2024-01-08 11:40:40,4.0
20322,26061,3,2023-11-17,2023-11-17 12:26:39,2024-01-08 11:40:40,3.33
20347,27188,2263,2023-11-18,2023-11-18 02:13:58,2023-12-24 02:23:51,2.65
20349,24686,3247,2023-11-17,2023-11-18 02:44:24,2024-01-08 11:40:40,18.9
20352,25649,65,2023-11-17,2023-11-18 08:27:12,2024-01-08 11:40:40,7.69
20360,26056,116,2023-11-18,2023-11-18 14:38:53,2024-01-08 11:40:40,3.71
20361,26058,15,2023-11-18,2023-11-18 14:40:20,2024-01-08 11:40:40,4.0
20362,26059,232,2023-11-18,2023-11-18 14:41:01,2024-01-08 11:40:40,3.36
20363,26060,56,2023-11-14,2023-11-18 14:41:42,2024-01-08 11:40:40,3.57
20364,26061,38,2023-11-18,2023-11-18 14:42:39,2024-01-08 11:40:40,3.16
20365,26062,3,2023-11-18,2023-11-18 14:43:19,2024-01-08 11:40:40,3.33
20366,24767,480,2023-11-18,2023-11-19 01:05:17,2024-01-08 11:40:40,16.67
20367,24770,810,2023-11-18,2023-11-19 01:05:36,2024-01-08 11:40:40,18.52
20368,24767,354,2023-11-17,2023-11-19 01:06:03,2024-01-08 11:40:40,16.95
20369,24770,165,2023-11-17,2023-11-19 01:06:27,2024-01-08 11:40:40,18.18
20375,26253,43890,2023-11-13,2023-11-19 07:06:37,2024-01-08 11:40:40,7.58
20376,26253,12,2023-11-05,2023-11-19 07:15:27,2024-01-08 11:40:40,5.0
20377,26253,15960,2023-11-11,2023-11-19 07:19:21,2024-01-08 11:40:40,8.94
20378,26248,15,2023-11-15,2023-11-19 07:23:12,2024-01-08 11:40:40,1.0
20379,26249,33,2023-11-15,2023-11-19 07:24:45,2024-01-08 11:40:40,0.91
20380,26239,138,2023-11-16,2023-11-19 07:26:28,2024-01-08 11:40:40,5.75
20381,26240,99,2023-11-16,2023-11-19 07:29:59,2024-01-08 11:40:40,7.98
20383,26241,15,2023-11-16,2023-11-19 07:31:55,2024-01-08 11:40:40,5.99
20385,26242,15,2023-11-16,2023-11-19 07:34:54,2024-01-08 11:40:40,5.99
20386,26243,6,2023-11-16,2023-11-19 07:37:36,2024-01-08 11:40:40,6.67
20387,26244,9,2023-11-16,2023-11-19 07:39:11,2024-01-08 11:40:40,6.44
20388,26245,6,2023-11-16,2023-11-19 07:40:09,2024-01-08 11:40:40,6.67
20389,26246,9,2023-11-16,2023-11-19 07:41:37,2024-01-08 11:40:40,5.55
20390,26247,24,2023-11-16,2023-11-19 07:43:55,2024-01-08 11:40:40,1.0
20391,26251,18,2023-11-16,2023-11-19 07:45:38,2024-01-08 11:40:40,1.0
20392,26256,156,2023-11-16,2023-11-19 07:46:42,2024-01-08 11:40:40,1.0
20393,26258,120,2023-11-17,2023-11-19 07:47:48,2024-01-08 11:40:40,5.66
20395,26238,330,2023-11-17,2023-11-19 07:49:07,2024-01-08 11:40:40,5.45
20396,26252,63,2023-11-18,2023-11-19 07:50:07,2024-01-08 11:40:40,0.95
20397,26253,2268,2023-11-18,2023-11-19 07:51:32,2024-01-08 11:40:40,1.0
20398,26246,102,2023-11-06,2023-11-19 08:11:28,2024-01-08 11:40:40,2.6
20406,27582,964,2023-04-10,2023-11-19 14:22:13,2024-01-08 11:40:40,1.5
20407,27582,160,2023-04-17,2023-11-19 14:23:56,2024-01-08 11:40:40,2.28
20408,27582,1189,2023-04-18,2023-11-19 14:24:55,2024-01-08 11:40:40,2.4
20409,27582,2030,2023-04-19,2023-11-19 14:26:09,2024-01-08 11:40:40,2.53
20411,27582,412,2023-04-23,2023-11-19 14:28:47,2024-01-08 11:40:40,3.05
20412,27582,641,2023-04-24,2023-11-19 14:30:04,2024-01-08 11:40:40,3.18
20413,27582,913,2023-04-25,2023-11-19 14:31:01,2024-01-08 11:40:40,3.33
20414,27582,5004,2023-04-26,2023-11-19 14:32:08,2024-01-08 11:40:40,3.47
20415,27582,1153,2023-04-27,2023-11-19 14:33:01,2024-01-08 11:40:40,3.61
20416,27582,523,2023-04-28,2023-11-19 14:34:03,2024-01-08 11:40:40,3.76
20417,27582,1816,2023-04-29,2023-11-19 14:35:10,2024-01-08 11:40:40,3.91
20418,27582,1277,2023-04-30,2023-11-19 14:36:11,2024-01-08 11:40:40,4.07
20419,27582,566,2023-05-01,2023-11-19 14:38:06,2024-01-08 11:40:40,4.22
20420,27582,485,2023-05-02,2023-11-19 14:39:29,2024-01-08 11:40:40,4.39
20421,27582,690,2023-05-03,2023-11-19 14:40:39,2024-01-08 11:40:40,4.55
20422,27582,362,2023-05-04,2023-11-19 14:42:08,2024-01-08 11:40:40,4.69
20423,27582,712,2023-05-05,2023-11-19 14:47:13,2024-01-08 11:40:40,4.85
20424,27582,555,2023-05-06,2023-11-19 14:48:19,2024-01-08 11:40:40,5.0
20425,27582,363,2023-05-07,2023-11-19 14:49:18,2024-01-08 11:40:40,5.21
20426,27582,233,2023-05-08,2023-11-19 14:50:14,2024-01-08 11:40:40,6.67
20427,27582,398,2023-05-10,2023-11-19 14:51:23,2024-01-08 11:40:40,7.14
20428,27582,759,2023-05-15,2023-11-19 14:53:01,2024-01-08 11:40:40,8.26
20429,27582,423,2023-05-16,2023-11-19 14:53:54,2024-01-08 11:40:40,8.55
20430,27582,550,2023-05-18,2023-11-19 14:55:06,2024-01-08 11:40:40,9.09
20431,27582,984,2023-05-25,2023-11-19 14:56:57,2024-01-08 11:40:40,12.05
20432,27582,600,2023-05-27,2023-11-19 14:58:19,2024-01-08 11:40:40,14.29
20433,27582,962,2023-06-02,2023-11-19 14:59:36,2024-01-08 11:40:40,16.13
20434,27582,930,2023-06-06,2023-11-19 15:01:51,2024-01-08 11:40:40,17.54
20435,27582,487,2023-06-08,2023-11-19 15:03:06,2024-01-08 11:40:40,18.52
20436,27582,785,2023-06-11,2023-11-19 15:04:58,2024-01-08 11:40:40,20.0
20437,27582,563,2023-06-15,2023-11-19 15:06:49,2024-01-08 11:40:40,21.28
20438,27583,846,2023-04-24,2023-11-19 15:09:17,2024-01-08 11:40:40,2.9
20439,27583,758,2023-04-25,2023-11-19 15:10:33,2024-01-08 11:40:40,3.03
20440,27583,1248,2023-04-26,2023-11-19 15:11:44,2024-01-08 11:40:40,3.16
20441,27583,383,2023-04-27,2023-11-19 15:13:13,2024-01-08 11:40:40,3.29
20442,27583,1538,2023-04-28,2023-11-19 15:14:21,2024-01-08 11:40:40,3.42
20443,27583,2332,2023-04-29,2023-11-19 15:15:18,2024-01-08 11:40:40,3.56
20444,27583,1219,2023-04-30,2023-11-19 15:16:29,2024-01-08 11:40:40,3.7
20445,27583,1075,2023-05-01,2023-11-19 15:17:24,2024-01-08 11:40:40,3.83
20446,27583,726,2023-05-02,2023-11-19 15:18:20,2024-01-08 11:40:40,3.98
20447,27583,1204,2023-05-03,2023-11-19 15:19:15,2024-01-08 11:40:40,4.13
20448,27583,563,2023-05-04,2023-11-19 15:20:09,2024-01-08 11:40:40,4.27
20449,27583,584,2023-05-05,2023-11-19 15:21:17,2024-01-08 11:40:40,4.42
20450,27583,454,2023-05-06,2023-11-19 15:22:31,2024-01-08 11:40:40,4.59
20451,27583,878,2023-05-10,2023-11-19 15:24:34,2024-01-08 11:40:40,6.94
20452,27583,912,2023-05-16,2023-11-19 15:26:02,2024-01-08 11:40:40,8.26
20453,27583,656,2023-05-19,2023-11-19 15:27:21,2024-01-08 11:40:40,9.17
20454,27583,1012,2023-05-27,2023-11-19 15:28:58,2024-01-08 11:40:40,12.99
20455,27583,524,2023-06-02,2023-11-19 15:30:11,2024-01-08 11:40:40,14.6
20456,27583,869,2023-06-09,2023-11-19 15:32:02,2024-01-08 11:40:40,16.95
20457,27583,391,2023-06-14,2023-11-19 15:33:18,2024-01-08 11:40:40,18.52
20458,26056,97,2023-11-19,2023-11-19 21:29:11,2024-01-08 11:40:40,5.15
20459,26058,35,2023-11-19,2023-11-19 21:30:04,2024-01-08 11:40:40,4.57
20460,26059,220,2023-11-19,2023-11-19 21:32:30,2024-01-08 11:40:40,5.09
20461,26060,30,2023-11-12,2023-11-19 21:34:22,2024-01-08 11:40:40,3.34
20462,26061,7,2023-11-19,2023-11-19 21:35:35,2024-01-08 11:40:40,2.86
20463,26062,11,2023-11-20,2023-11-19 21:36:27,2024-01-08 11:40:40,4.55
20464,24685,1223,2023-11-17,2023-11-20 00:45:16,2024-01-08 11:40:40,20.92
20465,24688,2045,2023-11-10,2023-11-20 00:46:56,2024-01-08 11:40:40,17.91
20466,24688,2678,2023-11-17,2023-11-20 00:47:28,2024-01-08 11:40:40,19.82
20467,24689,1137,2023-11-17,2023-11-20 01:01:32,2024-01-08 11:40:40,20.3
20468,24690,2735,2023-11-17,2023-11-20 01:10:12,2024-01-08 11:40:40,18.97
20470,27187,70,2023-11-20,2023-11-20 01:29:31,2024-01-08 11:40:40,2.82
20471,24691,340,2023-11-17,2023-11-20 01:39:41,2024-01-08 11:40:40,19.15
20472,24692,2989,2023-11-17,2023-11-20 01:53:41,2024-01-08 11:40:40,18.26
20473,24693,4252,2023-11-17,2023-11-20 02:16:21,2024-01-08 11:40:40,14.56
20474,24694,12388,2023-11-17,2023-11-20 02:24:17,2024-01-08 11:40:40,18.31
20476,24695,2890,2023-11-17,2023-11-20 02:30:20,2024-01-08 11:40:40,18.18
20480,25551,30,2023-10-12,2023-11-20 08:26:22,2024-01-08 11:40:40,8.33
20481,25551,30,2023-10-08,2023-11-20 08:27:24,2024-01-08 11:40:40,8.33
20482,25551,125,2023-10-01,2023-11-20 08:27:47,2024-01-08 11:40:40,8.0
20483,25551,300,2023-09-19,2023-11-20 08:28:26,2024-01-08 11:40:40,6.67
20484,25551,465,2023-09-28,2023-11-20 08:29:10,2024-01-08 11:40:40,6.45
20493,24767,868,2023-11-19,2023-11-21 02:04:42,2024-01-08 11:40:40,16.13
20494,24770,270,2023-11-19,2023-11-21 02:04:57,2024-01-08 11:40:40,18.52
20500,26062,84,2023-11-21,2023-11-22 04:46:32,2024-01-08 11:40:40,4.76
20501,26061,10,2023-11-21,2023-11-22 04:48:20,2024-01-08 11:40:40,4.0
20502,26061,10,2023-11-20,2023-11-22 04:48:55,2024-01-08 11:40:40,4.0
20503,26056,165,2023-11-20,2023-11-22 04:50:47,2024-01-08 11:40:40,5.45
20504,26056,150,2023-11-21,2023-11-22 04:51:22,2024-01-08 11:40:40,5.33
20505,26057,21,2023-11-21,2023-11-22 04:52:16,2024-01-08 11:40:40,4.76
20506,26058,40,2023-11-20,2023-11-22 04:52:59,2024-01-08 11:40:40,4.75
20507,26058,9,2023-11-21,2023-11-22 04:53:21,2024-01-08 11:40:40,4.44
20508,26059,238,2023-11-20,2023-11-22 04:54:10,2024-01-08 11:40:40,4.71
20509,26059,203,2023-11-21,2023-11-22 04:54:35,2024-01-08 11:40:40,4.93
20510,26060,19,2023-11-20,2023-11-22 04:55:41,2024-01-08 11:40:40,4.21
20511,26060,80,2023-11-21,2023-11-22 04:55:58,2024-01-08 11:40:40,3.75
20516,26798,50,2023-11-22,2023-11-22 12:24:18,2024-01-08 11:40:40,10.0
20517,26798,29,2023-11-12,2023-11-22 12:26:56,2024-01-08 11:40:40,7.24
20518,25649,58,2023-11-22,2023-11-22 12:29:14,2024-01-08 11:40:40,8.62
20519,25649,39,2023-11-12,2023-11-22 12:30:43,2024-01-08 11:40:40,7.69
20525,26056,78,2023-11-22,2023-11-23 02:49:39,2024-01-08 11:40:40,5.13
20531,26057,20,2023-11-22,2023-11-23 05:40:53,2024-01-08 11:40:40,5.0
20532,26058,38,2023-11-22,2023-11-23 05:46:06,2024-01-08 11:40:40,5.26
20533,26059,191,2023-11-22,2023-11-23 05:51:52,2024-01-08 11:40:40,4.71
20534,26060,42,2023-11-23,2023-11-23 05:57:16,2024-01-08 11:40:40,4.76
20535,26061,60,2023-11-23,2023-11-23 06:10:13,2024-01-08 11:40:40,5.0
20539,26049,474,2023-11-24,2023-11-24 01:28:53,2024-01-08 11:40:40,6.54
20542,26056,77,2023-11-23,2023-11-24 06:39:18,2024-01-08 11:40:40,5.45
20543,26057,19,2023-11-24,2023-11-24 06:57:15,2024-01-08 11:40:40,5.26
20544,25582,60,2023-11-24,2023-11-24 07:00:22,2024-01-08 11:40:40,8.33
20545,25581,105,2023-11-23,2023-11-24 07:01:56,2024-01-08 11:40:40,6.67
20546,26058,88,2023-11-23,2023-11-24 07:02:22,2024-01-08 11:40:40,4.77
20547,26059,185,2023-11-23,2023-11-24 07:07:07,2024-01-08 11:40:40,5.08
20548,26060,26,2023-11-22,2023-11-24 07:11:42,2024-01-08 11:40:40,3.85
20549,26061,27,2023-11-22,2023-11-24 07:15:48,2024-01-08 11:40:40,4.07
20550,26062,57,2023-11-24,2023-11-24 07:19:56,2024-01-08 11:40:40,5.26
20551,26049,306,2023-11-24,2023-11-24 10:40:45,2024-01-08 11:40:40,6.54
20560,24686,7394,2023-11-24,2023-11-24 22:56:27,2024-01-08 11:40:40,18.74
20561,24685,652,2023-11-24,2023-11-24 22:59:06,2024-01-08 11:40:40,22.88
20562,24685,63,2023-09-22,2023-11-24 23:05:59,2024-01-08 11:40:40,3.97
20563,24688,2672,2023-11-24,2023-11-24 23:10:07,2024-01-08 11:40:40,21.88
20565,24689,1786,2023-11-24,2023-11-25 00:24:41,2024-01-08 11:40:40,21.82
20566,24690,9236,2023-11-24,2023-11-25 00:26:43,2024-01-08 11:40:40,21.12
20567,24691,7895,2023-11-24,2023-11-25 00:27:58,2024-01-08 11:40:40,21.28
20568,24692,4525,2023-11-24,2023-11-25 00:29:15,2024-01-08 11:40:40,19.95
20569,24693,10277,2023-11-24,2023-11-25 00:30:32,2024-01-08 11:40:40,14.58
20570,24695,4400,2023-11-24,2023-11-25 00:32:46,2024-01-08 11:40:40,18.76
20572,26056,86,2023-11-24,2023-11-25 06:04:00,2024-01-08 11:40:40,4.65
20573,26058,68,2023-11-24,2023-11-25 06:14:57,2024-01-08 11:40:40,4.41
20574,26059,190,2023-11-24,2023-11-25 06:19:55,2024-01-08 11:40:40,4.74
20575,26049,219,2023-11-25,2023-11-25 06:21:00,2024-01-08 11:40:40,6.85
20576,26060,190,2023-11-24,2023-11-25 06:25:03,2024-01-08 11:40:40,4.74
20577,26061,76,2023-11-25,2023-11-25 06:30:17,2024-01-08 11:40:40,5.26
20578,26062,20,2023-11-23,2023-11-25 06:34:55,2024-01-08 11:40:40,5.0
20583,26049,146,2023-11-26,2023-11-26 01:31:29,2024-01-08 11:40:40,6.85
20584,27184,275,2023-11-26,2023-11-26 01:51:57,2023-11-26 01:52:05,3.64
20585,27187,24,2023-11-24,2023-11-26 02:03:06,2024-01-08 11:40:40,3.12
20586,27189,1320,2023-11-25,2023-11-26 02:07:32,2023-11-26 02:07:49,3.03
20587,27189,634,2023-11-26,2023-11-26 02:08:27,2023-11-26 02:08:35,3.15
20590,26056,35,2023-11-25,2023-11-26 06:15:40,2024-01-08 11:40:40,5.43
20591,26057,19,2023-11-25,2023-11-26 06:21:58,2024-01-08 11:40:40,5.26
20592,26058,68,2023-11-25,2023-11-26 06:28:29,2024-01-08 11:40:40,4.85
20594,26239,51,2023-11-20,2023-11-26 07:30:47,2024-01-08 11:40:40,5.69
20595,26240,53,2023-11-20,2023-11-26 07:34:35,2024-01-08 11:40:40,5.48
20596,26245,7200,2023-11-20,2023-11-26 07:43:54,2024-01-08 11:40:40,6.67
20597,26248,9,2023-11-20,2023-11-26 07:46:21,2024-01-08 11:40:40,1.0
20598,26249,42,2023-11-20,2023-11-26 07:47:02,2024-01-08 11:40:40,1.0
20599,26247,6,2023-11-20,2023-11-26 07:47:45,2024-01-08 11:40:40,1.0
20600,26256,6,2023-11-20,2023-11-26 07:48:08,2024-01-08 11:40:40,1.0
20601,26258,72,2023-11-21,2023-11-26 07:48:47,2024-01-08 11:40:40,7.85
20602,26238,102,2023-11-21,2023-11-26 07:49:31,2024-01-08 11:40:40,7.21
20603,26243,9,2023-11-22,2023-11-26 07:50:46,2024-01-08 11:40:40,8.89
20604,26245,121,2023-11-22,2023-11-26 07:51:42,2024-01-08 11:40:40,8.91
20605,26246,34,2023-11-22,2023-11-26 07:52:55,2024-01-08 11:40:40,8.17
20606,26249,1034,2023-11-22,2023-11-26 07:54:30,2024-01-08 11:40:40,9.43
20607,26248,7,2023-11-23,2023-11-26 08:01:38,2024-01-08 11:40:40,8.27
20608,26059,276,2023-11-25,2023-11-26 08:03:10,2024-01-08 11:40:40,4.71
20609,26249,2994,2023-11-23,2023-11-26 08:06:58,2024-01-08 11:40:40,9.43
20610,26060,86,2023-11-13,2023-11-26 08:08:17,2024-01-08 11:40:40,3.49
20611,26247,37,2023-11-23,2023-11-26 08:08:21,2024-01-08 11:40:40,8.57
20612,26251,40,2023-11-23,2023-11-26 08:08:54,2024-01-08 11:40:40,10.03
20613,26252,44,2023-11-23,2023-11-26 08:09:27,2024-01-08 11:40:40,10.09
20614,26253,902,2023-11-23,2023-11-26 08:09:58,2024-01-08 11:40:40,10.41
20615,26257,24,2023-11-23,2023-11-26 08:10:40,2024-01-08 11:40:40,8.33
20616,26240,2076,2023-11-24,2023-11-26 08:11:17,2024-01-08 11:40:40,7.81
20617,26249,10338,2023-11-24,2023-11-26 08:12:21,2024-01-08 11:40:40,9.43
20618,26241,18,2023-11-25,2023-11-26 08:13:05,2024-01-08 11:40:40,8.39
20619,26242,64,2023-11-25,2023-11-26 08:13:25,2024-01-08 11:40:40,9.31
20620,26249,3591,2023-11-25,2023-11-26 08:13:55,2024-01-08 11:40:40,9.43
20621,26061,79,2023-11-24,2023-11-26 08:16:19,2024-01-08 11:40:40,5.06
20622,26253,1725,2023-11-25,2023-11-26 08:18:09,2024-01-08 11:40:40,10.41
20623,26256,48,2023-11-25,2023-11-26 08:18:33,2024-01-08 11:40:40,10.15
20624,26062,56,2023-11-25,2023-11-26 08:22:12,2024-01-08 11:40:40,5.36
20628,26845,50,2023-11-26,2023-11-26 11:36:00,2024-01-08 11:40:40,4.0
20629,26049,1022,2023-11-26,2023-11-26 12:42:25,2024-01-08 11:40:40,6.85
20641,26845,300,2023-11-27,2023-11-27 00:30:48,2024-01-08 11:40:40,3.33
20642,26056,15,2023-11-26,2023-11-27 00:51:25,2024-01-08 11:40:40,8.0
20643,26057,17,2023-11-26,2023-11-27 02:10:03,2024-01-08 11:40:40,5.88
20644,26058,64,2023-11-26,2023-11-27 02:15:38,2024-01-08 11:40:40,5.78
20645,26059,251,2023-11-12,2023-11-27 02:21:14,2024-01-08 11:40:40,6.06
20647,26060,20,2023-11-26,2023-11-27 02:26:53,2024-01-08 11:40:40,5.0
20648,26061,93,2023-11-26,2023-11-27 02:41:41,2024-01-08 11:40:40,5.38
20649,26062,18,2023-11-26,2023-11-27 02:47:28,2024-01-08 11:40:40,5.55
20654,27016,840,2023-11-27,2023-11-27 10:55:51,2024-01-08 11:40:40,8.33
20656,26048,8,2023-11-27,2023-11-27 11:17:12,2024-01-08 11:40:40,10.0
20663,27016,345,2023-11-28,2023-11-28 03:47:35,2024-01-08 11:40:40,8.7
20664,25581,15,2023-11-25,2023-11-28 05:38:27,2024-01-08 11:40:40,6.67
20665,26056,23,2023-11-27,2023-11-28 06:36:23,2024-01-08 11:40:40,6.52
20666,26057,31,2023-11-28,2023-11-28 06:42:33,2024-01-08 11:40:40,6.45
20667,26058,82,2023-11-27,2023-11-28 06:50:37,2024-01-08 11:40:40,5.49
20668,26059,2856,2023-11-27,2023-11-28 06:55:57,2024-01-08 11:40:40,7.35
20669,26060,29,2023-11-27,2023-11-28 07:02:00,2024-01-08 11:40:40,6.9
20671,26061,124,2023-11-27,2023-11-28 07:28:29,2024-01-08 11:40:40,5.97
20672,26062,68,2023-11-27,2023-11-28 07:32:36,2024-01-08 11:40:40,7.35
20682,26048,6,2023-11-28,2023-11-28 11:56:08,2024-01-08 11:40:40,10.0
20683,25708,95660,2023-11-15,2023-11-28 13:04:00,2024-01-08 11:40:40,2.58
20684,25708,7885,2023-11-22,2023-11-28 13:05:28,2024-01-08 11:40:40,27.2
20685,25708,20202,2023-10-09,2023-11-28 13:09:32,2023-11-28 13:09:33,0.99
20686,25708,982,2023-11-25,2023-11-28 13:11:17,2024-01-08 11:40:40,30.55
20687,25707,4286,2023-10-09,2023-11-28 13:21:43,2023-11-28 13:21:44,0.7
20688,25707,92989,2023-11-15,2023-11-28 13:21:43,2023-11-28 13:21:44,2.82
20689,25707,8417,2023-11-22,2023-11-28 13:21:43,2023-11-28 13:21:44,8.49
20690,25707,1044,2023-11-25,2023-11-28 13:21:43,2023-11-28 13:21:44,27.52
20691,27016,1150,2023-11-28,2023-11-28 13:25:27,2024-01-08 11:40:40,8.7
20694,27016,2875,2023-11-29,2023-11-29 03:11:37,2024-01-08 11:40:40,8.7
20695,26056,36,2023-11-28,2023-11-29 06:43:31,2024-01-08 11:40:40,8.33
20696,26057,20,2023-11-23,2023-11-29 06:49:57,2024-01-08 11:40:40,5.0
20697,26058,29,2023-11-28,2023-11-29 06:57:02,2024-01-08 11:40:40,5.52
20698,26059,23,2023-11-28,2023-11-29 07:03:40,2024-01-08 11:40:40,6.52
20699,26060,23,2023-11-28,2023-11-29 07:08:54,2024-01-08 11:40:40,6.52
20700,26061,127,2023-11-28,2023-11-29 07:26:03,2024-01-08 11:40:40,5.75
20701,26062,97,2023-11-28,2023-11-29 07:33:06,2024-01-08 11:40:40,7.11
20702,27552,200,2023-11-29,2023-11-29 11:36:49,2023-11-29 11:37:14,2.5
20703,27016,3450,2023-11-29,2023-11-29 12:03:49,2024-01-08 11:40:40,8.7
20707,27016,565,2023-11-30,2023-11-29 22:16:42,2024-01-08 11:40:40,8.85
20709,26056,32,2023-11-29,2023-11-30 00:47:00,2024-01-08 11:40:40,8.44
20710,26057,3,2023-11-29,2023-11-30 00:52:16,2024-01-08 11:40:40,6.67
20711,26058,25,2023-11-29,2023-11-30 00:56:53,2024-01-08 11:40:40,5.6
20712,26059,4128,2023-11-29,2023-11-30 01:01:25,2024-01-08 11:40:40,7.75
20713,26060,32,2023-11-29,2023-11-30 01:06:21,2024-01-08 11:40:40,6.56
20714,26061,103,2023-11-29,2023-11-30 01:15:50,2024-01-08 11:40:40,5.73
20715,26062,60,2023-11-29,2023-11-30 01:19:56,2024-01-08 11:40:40,7.17
20721,27016,3450,2023-11-30,2023-11-30 11:26:16,2024-01-08 11:40:40,8.7
20723,25181,56,2023-11-02,2023-11-30 13:37:38,2024-01-08 11:40:40,5.51
20724,25181,50,2023-11-03,2023-11-30 13:38:21,2024-01-08 11:40:40,5.51
20725,25181,80,2023-11-04,2023-11-30 13:41:40,2024-01-08 11:40:40,5.51
20726,25181,80,2023-11-05,2023-11-30 13:51:47,2024-01-08 11:40:40,6.43
20727,25181,80,2023-11-06,2023-11-30 13:52:18,2024-01-08 11:40:40,6.43
20728,25181,125,2023-11-07,2023-11-30 13:52:46,2024-01-08 11:40:40,6.43
20729,25181,130,2023-11-08,2023-11-30 13:54:06,2024-01-08 11:40:40,6.43
20730,25181,125,2023-11-09,2023-11-30 13:54:34,2024-01-08 11:40:40,6.43
20731,25181,95,2023-11-10,2023-11-30 13:57:45,2024-01-08 11:40:40,7.77
20732,25181,98,2023-11-11,2023-11-30 14:04:37,2024-01-08 11:40:40,7.77
20733,25181,150,2023-11-12,2023-11-30 14:05:12,2024-01-08 11:40:40,7.77
20734,27552,200,2023-12-01,2023-12-01 02:24:04,2023-12-12 00:01:31,2.0
20735,27552,100,2023-11-30,2023-12-01 02:24:49,2023-12-04 02:03:52,5.0
20737,26056,50,2023-11-30,2023-12-01 06:34:33,2024-01-08 11:40:40,8.4
20738,26057,30,2023-11-30,2023-12-01 06:40:44,2024-01-08 11:40:40,6.67
20739,26058,30,2023-11-30,2023-12-01 06:47:59,2024-01-08 11:40:40,5.67
20740,26059,182,2023-11-30,2023-12-01 06:59:40,2024-01-08 11:40:40,7.09
20741,26060,27,2023-11-30,2023-12-01 07:06:19,2024-01-08 11:40:40,7.41
20742,26061,273,2023-11-30,2023-12-01 07:25:52,2024-01-08 11:40:40,6.67
20743,26062,58,2023-11-30,2023-12-01 07:31:49,2024-01-08 11:40:40,7.07
20745,27016,2461,2023-12-01,2023-12-01 12:21:06,2024-01-08 11:40:40,9.35
20746,24685,1140,2023-12-01,2023-12-01 20:44:51,2024-01-08 11:40:40,25.56
20747,24688,8496,2023-12-01,2023-12-01 20:46:03,2024-01-08 11:40:40,23.99
20748,24689,8461,2023-12-01,2023-12-01 20:47:17,2024-01-08 11:40:40,23.34
20749,24690,10758,2023-12-01,2023-12-01 20:51:06,2024-01-08 11:40:40,21.7
20750,24691,9254,2023-12-01,2023-12-01 20:52:32,2024-01-08 11:40:40,22.65
20753,26056,32,2023-12-01,2023-12-02 03:47:14,2024-01-08 11:40:40,8.44
20754,26057,15,2023-12-01,2023-12-02 03:52:35,2024-01-08 11:40:40,6.67
20755,26058,25,2023-12-01,2023-12-02 03:57:56,2024-01-08 11:40:40,5.6
20756,26059,453,2023-12-01,2023-12-02 04:03:16,2024-01-08 11:40:40,7.09
20757,26060,32,2023-12-01,2023-12-02 05:41:40,2024-01-08 11:40:40,6.56
20758,26061,103,2023-12-01,2023-12-02 05:46:23,2024-01-08 11:40:40,5.73
20759,26062,60,2023-12-01,2023-12-02 05:51:19,2024-01-08 11:40:40,7.17
20761,27552,100,2023-12-02,2023-12-02 10:18:23,2023-12-12 00:01:24,2.0
20762,27016,2575,2023-12-02,2023-12-02 12:35:43,2024-01-08 11:40:40,9.71
20763,26056,20,2023-12-02,2023-12-03 07:52:30,2024-01-08 11:40:40,10.0
20764,26057,14,2023-12-02,2023-12-03 07:59:00,2024-01-08 11:40:40,7.14
20765,26058,33,2023-12-02,2023-12-03 08:04:35,2024-01-08 11:40:40,7.58
20766,26059,189,2023-12-02,2023-12-03 08:20:14,2024-01-08 11:40:40,9.95
20767,26060,38,2023-12-02,2023-12-03 08:24:58,2024-01-08 11:40:40,7.9
20768,26061,68,2023-12-02,2023-12-03 08:30:16,2024-01-08 11:40:40,7.35
20770,26062,39,2023-12-02,2023-12-04 01:10:53,2024-01-08 11:40:40,7.44
20771,27455,350,2023-12-02,2023-12-04 02:05:27,2024-01-08 11:40:40,1.43
20774,27455,350,2023-11-30,2023-12-04 02:32:37,2024-01-08 11:40:40,1.43
20778,25361,8,2023-12-04,2023-12-04 04:08:13,2023-12-10 04:12:59,2.0
20779,25362,88,2023-12-04,2023-12-04 04:09:32,2023-12-10 04:13:56,1.99
20782,26056,72,2023-12-03,2023-12-04 13:37:16,2024-01-08 11:40:40,10.69
20783,26057,64,2023-12-03,2023-12-04 21:23:01,2024-01-08 11:40:40,6.88
20784,26058,29,2023-12-03,2023-12-04 21:28:25,2024-01-08 11:40:40,7.59
20785,26059,120,2023-12-03,2023-12-04 21:33:36,2024-01-08 11:40:40,9.92
20786,26060,21,2023-12-04,2023-12-04 21:38:26,2024-01-08 11:40:40,8.1
20787,26061,57,2023-12-03,2023-12-04 21:46:08,2024-01-08 11:40:40,7.37
20788,26062,97,2023-12-03,2023-12-04 21:50:03,2024-01-08 11:40:40,7.53
